sample,collection,genus,species,IS1,IS110,IS1182,IS1380,IS1595,IS1634,IS200/IS605,IS21,IS256,IS3,IS30,IS4,IS481,IS5,IS6,IS607,IS630,IS66,IS701,IS91,IS982,ISAS1,ISKRA4,ISL3,ISNCY,new
ERX4636188,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,3,1,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
SRX15663064,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,1,4,5,6,2,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0
ERX4651265,ncbi_nanopore,Enterococcus,faecalis,0,1,2,0,0,0,5,4,4,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
GCF_030517415.1,ncbi_complete,Enterococcus,faecalis,0,2,0,2,0,0,1,3,4,5,4,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0
GCF_000281195.1,ncbi_complete,Enterococcus,faecalis,0,0,3,0,0,0,1,8,0,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
SRX23428969,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_022648595.1,ncbi_complete,Enterococcus,faecalis,0,1,1,0,0,0,1,4,12,9,3,0,0,0,9,0,0,0,0,0,3,0,0,1,0,2
ERX4636257,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,2,3,6,8,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
SRX9805247,ncbi_nanopore,Enterococcus,faecalis,0,0,1,0,0,0,1,3,0,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRX12779855,ncbi_nanopore,Enterococcus,faecalis,0,2,0,0,0,0,1,3,5,6,19,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0
SRX22446996,ncbi_nanopore,Enterococcus,faecalis,0,2,0,2,0,0,1,3,4,5,4,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0
ERX4635309,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,2,7,31,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
SRX10335927,ncbi_nanopore,Enterococcus,faecalis,0,1,2,0,0,0,9,7,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ERX4635798,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX4636239,ncbi_nanopore,Enterococcus,faecalis,0,1,3,0,0,0,4,4,3,12,3,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
SRX13830705,ncbi_nanopore,Enterococcus,faecalis,0,1,1,0,0,0,1,3,1,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
ERX4639546,ncbi_nanopore,Enterococcus,faecalis,0,1,2,0,0,0,2,3,5,5,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
SRX17962575,ncbi_nanopore,Enterococcus,faecalis,0,2,0,0,0,0,4,2,8,8,15,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0
GCF_013344625.1,ncbi_complete,Enterococcus,faecalis,0,1,0,0,0,0,1,3,5,4,11,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
ERX10667387,ncbi_nanopore,Enterococcus,faecalis,0,1,2,0,0,0,2,3,19,5,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0
GCF_037238825.1,ncbi_complete,Enterococcus,faecalis,0,0,2,2,0,0,2,3,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
GCF_030517625.1,ncbi_complete,Enterococcus,faecalis,0,2,0,0,0,0,2,3,4,5,18,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
GCF_025958925.1,ncbi_complete,Enterococcus,faecalis,0,2,0,0,0,0,4,3,8,8,15,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0
SRX22884540,ncbi_nanopore,Enterococcus,faecalis,0,0,0,1,0,0,1,3,5,1,1,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0
ERX4636065,ncbi_nanopore,Enterococcus,faecalis,0,5,4,0,0,0,3,4,0,7,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
GCF_036266595.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,2,5,1,4,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0
ERX4636204,ncbi_nanopore,Enterococcus,faecalis,0,3,0,0,0,0,1,1,5,8,15,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
GCF_028743535.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GCF_017280035.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
GCF_025958325.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,2,3,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GCF_036277495.1,ncbi_complete,Enterococcus,faecalis,0,0,2,0,0,0,2,3,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
GCA_040104355.1,ncbi_complete,Enterococcus,faecalis,0,1,0,0,0,0,1,4,5,4,13,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
ERX4635829,ncbi_nanopore,Enterococcus,faecalis,0,20,3,0,0,0,5,25,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
ERX4639563,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,2,2,6,5,11,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1
ERX4635336,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,2,8,32,0,0,1,4,0,0,0,0,0,0,0,0,4,0,0
ERX4636145,ncbi_nanopore,Enterococcus,faecalis,0,0,2,0,0,0,2,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERX4651270,ncbi_nanopore,Enterococcus,faecalis,0,5,5,0,0,0,3,4,0,6,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
SRX14644411,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GCF_035621375.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,2,3,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
GCF_022557275.1,ncbi_complete,Enterococcus,faecalis,0,0,7,0,0,0,3,6,3,14,5,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0
GCF_030517125.1,ncbi_complete,Enterococcus,faecalis,0,2,0,4,0,0,1,3,4,5,4,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0
ERX4636064,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,3,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_022212865.1,ncbi_complete,Enterococcus,faecalis,0,1,0,3,0,0,1,3,4,5,3,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0
SRX9805318,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
SRX22778492,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX4651266,ncbi_nanopore,Enterococcus,faecalis,0,14,3,0,0,0,15,3,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2
SRX22446994,ncbi_nanopore,Enterococcus,faecalis,0,0,2,1,0,0,2,2,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0
GCF_036689605.1,ncbi_complete,Enterococcus,faecalis,0,0,0,1,0,0,1,3,13,2,4,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0
ERX4635263,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRX20348171,ncbi_nanopore,Enterococcus,faecalis,0,2,0,0,0,0,2,1,4,5,18,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
SRX19553257,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERX4635267,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
GCF_036280735.1,ncbi_complete,Enterococcus,faecalis,0,0,0,2,0,0,2,3,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0
SRX10335916,ncbi_nanopore,Enterococcus,faecalis,0,1,1,0,0,0,1,3,1,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
GCF_004332015.1,ncbi_complete,Enterococcus,faecalis,0,0,3,0,0,0,4,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ERX4636136,ncbi_nanopore,Enterococcus,faecalis,0,0,2,1,0,0,2,3,1,4,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0
SRX20822265,ncbi_nanopore,Enterococcus,faecalis,0,0,2,3,0,0,2,3,1,3,1,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0
ERX4636252,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,2,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
ERX4635841,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,4,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_020882075.1,ncbi_complete,Enterococcus,faecalis,0,0,2,2,0,0,2,6,1,3,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0
GCF_021484825.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,2,6,3,5,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2
SRX9805322,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_006494835.1,ncbi_complete,Enterococcus,faecalis,0,1,2,0,0,0,2,3,15,4,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
GCF_003812665.1,ncbi_complete,Enterococcus,faecalis,0,1,3,0,0,0,3,3,4,9,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0
SRX10336008,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
GCF_022212985.1,ncbi_complete,Enterococcus,faecalis,0,3,0,0,0,0,4,3,8,4,10,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0
ERX4635822,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,1,1,5,4,13,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3
ERX4639560,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,3,5,2,11,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0
SRX10335945,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,4,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
GCF_025958885.1,ncbi_complete,Enterococcus,faecalis,0,0,2,1,0,0,2,3,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0
SRX10335913,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,4,5,7,4,0,0,0,11,0,0,0,0,0,1,0,0,3,0,0
ERX4636150,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,12,11,33,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0
ERX4639538,ncbi_nanopore,Enterococcus,faecalis,0,1,3,0,3,0,3,2,13,9,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
ERX4636141,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX10335940,ncbi_nanopore,Enterococcus,faecalis,0,0,2,0,0,0,3,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GCF_036542485.1,ncbi_complete,Enterococcus,faecalis,0,1,0,0,0,0,2,3,9,4,7,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0
GCF_026802365.1,ncbi_complete,Enterococcus,faecalis,0,0,2,0,0,0,3,3,1,4,1,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0
GCF_023612035.1,ncbi_complete,Enterococcus,faecalis,0,0,0,3,0,0,2,3,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0
ERX4635262,ncbi_nanopore,Enterococcus,faecalis,0,3,0,0,0,0,2,3,5,6,21,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
ERX4639604,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,2,2,10,11,19,0,0,0,5,0,0,0,0,0,2,0,0,3,0,0
SRX22999956,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,3,5,7,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
ERX4636181,ncbi_nanopore,Enterococcus,faecalis,0,0,1,0,0,0,3,2,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
ERX4635258,ncbi_nanopore,Enterococcus,faecalis,0,1,2,0,0,0,2,4,12,6,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
SRX17962585,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,2,3,5,6,16,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0
SRX9805342,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX23443190,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,1,4,5,5,13,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1
ERX4636197,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX4635320,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,3,5,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0
SRX20348156,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,3,5,2,11,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0
ERX4639557,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,2,0,4,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ERX7573442,ncbi_nanopore,Enterococcus,faecalis,0,0,3,1,0,0,4,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0
SRX9805416,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
GCF_032680985.1,ncbi_complete,Enterococcus,faecalis,0,2,0,2,0,0,1,3,4,5,4,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0
GCF_901553725.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,2,3,4,2,10,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0
ERX4635252,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,3,2,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GCF_028335685.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,3,3,1,13,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
GCF_036352175.1,ncbi_complete,Enterococcus,faecalis,0,1,0,0,0,0,2,3,2,8,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
GCF_030020685.1,ncbi_complete,Enterococcus,faecalis,0,0,2,0,0,0,3,3,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ERX4639558,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,2,0,4,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ERX4636266,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,2,4,7,9,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
GCA_025958005.1,ncbi_complete,Enterococcus,faecalis,0,2,0,3,0,0,1,3,4,4,4,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0
SRX20348161,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,2,3,2,9,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
GCF_025958845.1,ncbi_complete,Enterococcus,faecalis,0,0,1,0,0,0,1,4,2,4,37,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0
ERX4636234,ncbi_nanopore,Enterococcus,faecalis,0,0,1,0,0,0,6,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
SRX9805273,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,4,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2
SRX9805435,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX4636231,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,7,14,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GCF_021655635.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERX4636226,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,4,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
GCF_002289045.2,ncbi_complete,Enterococcus,faecalis,0,1,0,0,0,0,1,5,14,6,7,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2
ERX4636158,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,1,3,17,6,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
GCF_026650885.1,ncbi_complete,Enterococcus,faecalis,0,2,0,0,0,0,1,3,5,6,19,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0
GCF_037198295.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,2,3,5,7,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
GCA_025957945.1,ncbi_complete,Enterococcus,faecalis,0,2,0,1,0,0,1,3,4,5,4,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
GCF_023182775.2,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,4,3,6,9,28,0,0,0,14,0,1,0,0,0,1,0,0,2,0,0
ERX10667388,ncbi_nanopore,Enterococcus,faecalis,0,1,2,0,0,0,2,3,20,5,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0
ERX4635329,ncbi_nanopore,Enterococcus,faecalis,0,1,1,0,0,0,2,4,3,12,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1
ERX4636024,ncbi_nanopore,Enterococcus,faecalis,0,0,2,0,0,0,3,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_020906605.1,ncbi_complete,Enterococcus,faecalis,0,1,3,2,0,0,2,7,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0
GCF_030020425.1,ncbi_complete,Enterococcus,faecalis,0,1,0,0,0,0,2,3,2,8,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SRX9805284,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX4635805,ncbi_nanopore,Enterococcus,faecalis,0,0,2,0,0,0,3,1,1,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0
SRX10578779,ncbi_nanopore,Enterococcus,faecalis,0,0,0,1,0,0,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRX9805311,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERX4636227,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,3,0,6,1,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0
ERX4635288,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,2,3,10,4,15,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
ERX4635299,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
GCF_023299465.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,1,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ERX4636225,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,2,1,2,7,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
GCF_023650735.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,1,4,1,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
ERX4636184,ncbi_nanopore,Enterococcus,faecalis,0,1,2,0,0,0,2,4,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ERX4636058,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,9,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ERX4635340,ncbi_nanopore,Enterococcus,faecalis,0,1,3,0,0,0,3,2,13,8,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0
ERX4636207,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,5,4,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ERX4636029,ncbi_nanopore,Enterococcus,faecalis,0,4,0,0,0,0,4,3,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0
ERX4635814,ncbi_nanopore,Enterococcus,faecalis,0,0,3,0,0,0,1,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX22035480,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GCF_030020575.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,2,3,1,9,10,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0
SRX22527383,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,2,4,6,5,12,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
ERX4635335,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,1,3,5,4,11,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
SRX11162326,ncbi_nanopore,Enterococcus,faecalis,0,1,1,0,0,0,1,4,13,9,4,0,0,0,12,0,0,0,0,0,4,0,0,1,0,3
GCF_022212885.1,ncbi_complete,Enterococcus,faecalis,0,2,2,0,0,0,3,5,18,3,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
SRX9805277,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRX20348174,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,2,1,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
SRX10335987,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_003966405.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,2,4,3,1,0,0,0,0,15,0,0,0,0,0,0,0,0,9,0,0
GCF_020844125.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
SRX20348158,ncbi_nanopore,Enterococcus,faecalis,0,0,2,0,0,0,3,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
GCF_030517355.1,ncbi_complete,Enterococcus,faecalis,0,1,0,0,0,0,2,3,1,8,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ERX4636133,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,1,5,18,4,10,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0
ERX4635276,ncbi_nanopore,Enterococcus,faecalis,0,0,2,1,0,0,2,2,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0
SRX17962576,ncbi_nanopore,Enterococcus,faecalis,0,0,2,1,0,0,2,3,1,4,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0
SRX10562858,ncbi_nanopore,Enterococcus,faecalis,0,1,2,0,0,0,3,2,20,6,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0
GCF_023300025.1,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,2,3,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
SRX17962607,ncbi_nanopore,Enterococcus,faecalis,0,1,1,0,0,0,2,4,6,13,57,0,0,0,4,0,1,0,0,0,1,0,0,2,0,0
ERX4635325,ncbi_nanopore,Enterococcus,faecalis,0,1,2,0,0,0,2,3,19,4,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0
SRX20348163,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,2,2,1,7,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ERX4636152,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_022648425.1,ncbi_complete,Enterococcus,faecalis,0,1,1,0,0,0,1,4,12,9,3,0,0,0,9,0,0,0,0,0,3,0,0,1,0,2
GCA_040113605.1,ncbi_complete,Enterococcus,faecalis,0,1,0,0,0,0,1,4,6,4,13,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
ERX4635318,ncbi_nanopore,Enterococcus,faecalis,0,0,2,0,0,0,3,4,0,5,1,0,0,0,1,0,0,0,0,0,6,0,0,2,0,0
SRX10335970,ncbi_nanopore,Enterococcus,faecalis,0,1,1,0,0,0,1,2,1,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
ERX4636263,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,2,4,10,9,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
GCF_902379005.2,ncbi_complete,Enterococcus,faecalis,0,0,0,0,0,0,3,4,8,6,19,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0
GCF_022699585.1,ncbi_complete,Enterococcus,faecalis,0,1,0,0,0,0,2,4,16,3,1,0,0,0,6,0,0,0,0,0,0,0,0,2,0,2
SRX9805341,ncbi_nanopore,Enterococcus,faecalis,0,0,0,0,0,0,2,5,1,6,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
GCF_016743895.1,ncbi_complete,Enterococcus,faecalis,0,2,1,0,0,0,2,3,8,16,22,0,0,0,14,0,0,0,0,0,2,0,0,3,0,0
ERX4635302,ncbi_nanopore,Enterococcus,faecalis,0,2,1,0,0,0,2,2,6,15,6,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1
SRX23428970,ncbi_nanopore,Enterococcus,faecalis,0,1,0,0,0,0,2,3,14,7,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
GCF_018517125.1,ncbi_complete,Enterococcus,faecalis,0,1,0,0,1,0,5,4,6,7,16,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0
